Loc;Genera_Prefix;Lineage_Name;Lineage;parasiteGenus;order;family;genus;species;Host_Status;Host_Age;Host_Environment;continent;country;region;site;Lat1;Lat2;Lat3;Lon1;Lon2;Lon3;length;IDSeq;IDLoc;Latitude;Longitude
41.2388888888889_116.877777777778;P_;BT7;P_BT7;Plasmodium;Falconiformes;Accipitridae;Accipiter;Accipiter_nisus;Resident;Unknown;Wild;Asia;China;_;Chaoyang_District_G;39;51;5000;116;36;1000;Full;Parasite_250;518;41,2388888888889;116,877777777778
41.2388888888889_116.877777777778;P_;SGS1;P_SGS1;Plasmodium;Strigiformes;Strigidae;Athene;Athene_noctua;Resident;Unknown;Wild;Asia;China;_;Chaoyang_District_G;39;51;5000;116;36;1000;Full;Parasite_1249;518;41,2388888888889;116,877777777778
41.2444444444444_118.066666666667;H_;BUBBUB02;H_BUBBUB02;Haemoproteus;Strigiformes;Strigidae;Ninox;Ninox_scutulata;Resident;Unknown;Wild;Asia;China;_;Fengtai_District_C;39;48;5200;116;24;6000;Full;Parasite_253;744;41,2444444444444;118,066666666667
41.2472222222222_-2.58055555555556;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Paridae;Cyanistes;Cyanistes_caeruleus;_;_;Wild;Europe;Spain;_;Cabaneros;39;22;6770;-4;30;3310;Full;Parasite_1249;40;41,2472222222222;-2,58055555555556
41.2472222222222_-2.58055555555556;P_;GRW11;P_GRW11;Plasmodium;Passeriformes;Paridae;Cyanistes;Cyanistes_caeruleus;_;_;Wild;Europe;Spain;_;Cabaneros;39;22;6770;-4;30;3310;Full;Parasite_650;40;41,2472222222222;-2,58055555555556
41.2472222222222_-2.58055555555556;P_;BLUTI10;P_BLUTI10;Plasmodium;Passeriformes;Paridae;Cyanistes;Cyanistes_caeruleus;_;_;Wild;Europe;Spain;_;Cabaneros;39;22;6770;-4;30;3310;Full;Parasite_246;40;41,2472222222222;-2,58055555555556
41.2472222222222_-2.58055555555556;P_;COLL1;P_COLL1;Plasmodium;Passeriformes;Paridae;Cyanistes;Cyanistes_caeruleus;_;_;Wild;Europe;Spain;_;Cabaneros;39;22;6770;-4;30;3310;Full;Parasite_345;40;41,2472222222222;-2,58055555555556
41.2611111111111_117.955555555556;H_;OTUSCO01;H_OTUSCO01;Haemoproteus;Falconiformes;Accipitridae;Accipiter;Accipiter_gularis;Resident;Unknown;Wild;Asia;China;_;Changping_District_C;40;4;4300;116;24;5600;Full;Parasite_985;738;41,2611111111111;117,955555555556
41.2722222222222_117.783333333333;H_;NINOX07;H_NINOX07;Haemoproteus;Strigiformes;Strigidae;Ninox;Ninox_scutulata;Resident;Unknown;Wild;Asia;China;_;Xicheng_District_C;39;53;5000;116;22;5100;Full;Parasite_973;742;41,2722222222222;117,783333333333
41.2888888888889_117.694444444444;P_;BUTBUT06;P_BUTBUT06;Plasmodium;Falconiformes;Accipitridae;Buteo;Buteo_buteo;Resident;Unknown;Wild;Asia;China;_;Daxing_District_C;39;44;5600;116;20;4900;Full;Parasite_259;468;41,2888888888889;117,694444444444
41.2888888888889_117.694444444444;H_;BUBBUB02;H_BUBBUB02;Haemoproteus;Strigiformes;Strigidae;Bubo;Bubo_bubo;Resident;Unknown;Wild;Asia;China;_;Daxing_District_C;39;44;5600;116;20;4900;Full;Parasite_253;468;41,2888888888889;117,694444444444
41.2888888888889_117.694444444444;H_;BUBBUB01;H_BUBBUB01;Haemoproteus;Strigiformes;Strigidae;Bubo;Bubo_bubo;Resident;Unknown;Wild;Asia;China;_;Daxing_District_C;39;44;5600;116;20;4900;Full;Parasite_252;468;41,2888888888889;117,694444444444
41.2944444444444_-5.62777777777778;H_;SYAT01;H_SYAT01;Haemoproteus;Passeriformes;Sylviidae;Sylvia;Sylvia_atricapilla;Resident;Juvenile;Wild;Europe;Portugal;_;Açor;40;11;4000;-7;49;2000;Full;Parasite_1285;703;41,2944444444444;-5,62777777777778
41.2944444444444_-5.62777777777778;H_;SYAT01;H_SYAT01;Haemoproteus;Passeriformes;Sylviidae;Sylvia;Sylvia_atricapilla;Resident;Adult;Wild;Europe;Portugal;_;Açor;40;11;4000;-7;49;2000;Full;Parasite_1285;703;41,2944444444444;-5,62777777777778
41.2944444444444_117.705555555556;H_;OTUSCO01;H_OTUSCO01;Haemoproteus;Strigiformes;Strigidae;Strix;Strix_aluco;Resident;Unknown;Wild;Asia;China;_;Shijingshan_District_B;39;56;4900;116;9;5600;Full;Parasite_985;736;41,2944444444444;117,705555555556
41.2944444444444_117.705555555556;H_;OTUSCO02;H_OTUSCO02;Haemoproteus;Strigiformes;Strigidae;Strix;Strix_aluco;Resident;Unknown;Wild;Asia;China;_;Shijingshan_District_B;39;56;4900;116;9;5600;Full;Parasite_986;736;41,2944444444444;117,705555555556
41.3_117.383333333333;P_;ALARV04;P_ALARV04;Plasmodium;Strigiformes;Strigidae;Bubo;Bubo_bubo;Resident;Unknown;Wild;Asia;China;_;Changping_District_E;40;8;4200;116;8;4500;Full;Parasite_129;606;41,3;117,383333333333
41.3222222222222_117.9;P_;SW2;P_SW2;Plasmodium;Strigiformes;Strigidae;Otus;Otus_scops;Migratory;Unknown;Wild;Asia;China;_;Dongcheng_District_E;39;56;5000;116;24;5400;Full;Parasite_1281;399;41,3222222222222;117,9
41.3666666666667_117.572222222222;P_;TURDUS1;P_TURDUS1;Plasmodium;Falconiformes;Accipitridae;Accipiter;Accipiter_nisus;Resident;Unknown;Wild;Asia;China;_;Fengtai_District_G;39;52;5400;116;11;5000;Full;Parasite_1447;507;41,3666666666667;117,572222222222
41.3722222222222_117.766666666667;H_;FALTIN02;H_FALTIN02;Haemoproteus;Falconiformes;Falconidae;Falco;Falco_tinnunculus;Resident;Unknown;Wild;Asia;China;_;Haidian_District_I;39;54;5300;116;16;5400;Full;Parasite_557;715;41,3722222222222;117,766666666667
41.3722222222222_117.766666666667;H_;FALTIN03;H_FALTIN03;Haemoproteus;Falconiformes;Falconidae;Falco;Falco_tinnunculus;Resident;Unknown;Wild;Asia;China;_;Haidian_District_I;39;54;5300;116;16;5400;Full;Parasite_558;715;41,3722222222222;117,766666666667
41.3944444444444_117.344444444444;H_;ASIOTU01;H_ASIOTU01;Haemoproteus;Strigiformes;Strigidae;Asio;Asio_otus;Migratory;Unknown;Wild;Asia;China;_;Fengtai_District_A;39;47;5800;116;24;3400;Full;Parasite_201;115;41,3944444444444;117,344444444444
41.4_-4.75;P_;GRW06;P_GRW06;Plasmodium;Passeriformes;Sylviidae;Acrocephalus;Acrocephalus_scirpaceus;_;_;Wild;Europe;Spain;_;Castronuno;41;24;0;-5;15;0;Full;Parasite_645;381;41,4;-4,75
41.4_-4.75;H_;ARW1;H_ARW1;Haemoproteus;Passeriformes;Sylviidae;Acrocephalus;Acrocephalus_scirpaceus;_;_;Wild;Europe;Spain;_;Castronuno;41;24;0;-5;15;0;Full;Parasite_198;381;41,4;-4,75
41.4_-4.75;H_;MW1;H_MW1;Haemoproteus;Passeriformes;Sylviidae;Acrocephalus;Acrocephalus_scirpaceus;_;_;Wild;Europe;Spain;_;Castronuno;41;24;0;-5;15;0;Full;Parasite_888;381;41,4;-4,75
41.4_-4.75;H_;RW1;H_RW1;Haemoproteus;Passeriformes;Sylviidae;Acrocephalus;Acrocephalus_schoenobaenus;_;_;Wild;Europe;Spain;_;Castronuno;41;24;0;-5;15;0;Full;Parasite_1203;381;41,4;-4,75
41.4_-4.75;H_;MW1;H_MW1;Haemoproteus;Passeriformes;Sylviidae;Acrocephalus;Acrocephalus_schoenobaenus;_;_;Wild;Europe;Spain;_;Castronuno;41;24;0;-5;15;0;Full;Parasite_888;381;41,4;-4,75
41.4_-4.75;H_;RW1;H_RW1;Haemoproteus;Passeriformes;Sylviidae;Acrocephalus;Acrocephalus_scirpaceus;_;_;Wild;Europe;Spain;_;Castronuno;41;24;0;-5;15;0;Full;Parasite_1203;381;41,4;-4,75
41.5166666666667_-4.61666666666667;H_;MW1;H_MW1;Haemoproteus;Passeriformes;Laniidae;Lanius;Lanius_meridionalis;Resident;Juvenile;Wild;Europe;Spain;_;Toro;41;31;0;-5;23;0;Full;Parasite_888;382;41,5166666666667;-4,61666666666667
41.5166666666667_-4.61666666666667;H_;RW1;H_RW1;Haemoproteus;Passeriformes;Laniidae;Lanius;Lanius_meridionalis;Resident;Adult_+_Juvenile;Wild;Europe;Spain;_;Toro;41;31;0;-5;23;0;Full;Parasite_1203;382;41,5166666666667;-4,61666666666667
41.5222222222222_47.3388888888889;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Sylviidae;Sylvia;Sylvia_communis;Migratory;Adult;Wild;Asia;Armenia;_;Makaravank;40;58;2000;45;7;8000;Full;Parasite_1249;628;41,5222222222222;47,3388888888889
41.5833333333333_118.183333333333;P_;FALTIN15;P_FALTIN15;Plasmodium;Falconiformes;Falconidae;Falco;Falco_tinnunculus;Resident;Unknown;Wild;Asia;China;_;Tongzhou_District_C;39;55;6000;116;41;5400;Full;Parasite_566;497;41,5833333333333;118,183333333333
41.6055555555556_116.772222222222;P_;EMSPO06;P_EMSPO06;Plasmodium;Falconiformes;Accipitridae;Accipiter;Accipiter_nisus;Resident;Unknown;Wild;Asia;China;_;Changping_District_A;40;13;5000;116;13;2000;Full;Parasite_538;713;41,6055555555556;116,772222222222
41.65_117.522222222222;H_;BUBIBI01;H_BUBIBI01;Haemoproteus;Falconiformes;Falconidae;Falco;Falco_cherrug;Resident;Unknown;Wild;Asia;China;_;Chaoyang_District_J;39;59;6000;116;28;3800;Full;Parasite_255;402;41,65;117,522222222222
41.65_117.522222222222;H_;BUBIBI01;H_BUBIBI01;Haemoproteus;Falconiformes;Accipitridae;Accipiter;Accipiter_nisus;Resident;Unknown;Wild;Asia;China;_;Chaoyang_District_J;39;59;6000;116;28;3800;Full;Parasite_255;402;41,65;117,522222222222
41.6722222222222_117.044444444444;H_;TYTAL4;H_TYTAL4;Haemoproteus;Strigiformes;Strigidae;Otus;Otus_scops;Migratory;Unknown;Wild;Asia;China;_;Haidian_District_O;40;2;5900;116;16;2800;Full;Parasite_1473;741;41,6722222222222;117,044444444444
41.6722222222222_117.044444444444;H_;OTUSCO01;H_OTUSCO01;Haemoproteus;Strigiformes;Strigidae;Otus;Otus_scops;Migratory;Unknown;Wild;Asia;China;_;Haidian_District_O;40;2;5900;116;16;2800;Full;Parasite_985;741;41,6722222222222;117,044444444444
41.7444444444444_117.666666666667;H_;OTUSCO02;H_OTUSCO02;Haemoproteus;Strigiformes;Strigidae;Otus;Otus_scops;Migratory;Unknown;Wild;Asia;China;_;Daxing_District_D;39;48;7000;116;30;4200;Full;Parasite_986;737;41,7444444444444;117,666666666667
41.7444444444444_117.666666666667;H_;FALTIN04;H_FALTIN04;Haemoproteus;Falconiformes;Falconidae;Falco;Falco_tinnunculus;Resident;Unknown;Wild;Asia;China;_;Daxing_District_D;39;48;7000;116;30;4200;Full;Parasite_559;737;41,7444444444444;117,666666666667
41.8166666666667_0.133333333333333;P_;MILANS06;P_MILANS06;Plasmodium;Falconiformes;Accipitridae;Milvus;Milvus_migrans;_;_;Wild;Europe;Spain;_;Binaced;41;49;0;0;8;0;Full;Parasite_861;600;41,8166666666667;0,133333333333333
41.8166666666667_0.133333333333333;H_;MILANS01;H_MILANS01;Haemoproteus;Falconiformes;Accipitridae;Milvus;Milvus_migrans;_;_;Wild;Europe;Spain;_;Binaced;41;49;0;0;8;0;Full;Parasite_857;600;41,8166666666667;0,133333333333333
41.8666666666667_-4.43333333333333;H_;PARUS1;H_PARUS1;Haemoproteus;Passeriformes;Paridae;Parus;Parus_major;Resident;Unknown;Wild;Europe;Portugal;_;Margaraça;40;12;6000;-7;54;6000;Full;Parasite_1044;143;41,8666666666667;-4,43333333333333
41.8666666666667_-4.43333333333333;H_;CCF2;H_CCF2;Haemoproteus;Passeriformes;Fringillidae;Fringilla;Fringilla_coelebs;Resident;Unknown;Wild;Europe;Portugal;_;Margaraça;40;12;6000;-7;54;6000;Full;Parasite_291;143;41,8666666666667;-4,43333333333333
41.8666666666667_-4.43333333333333;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Paridae;Parus;Parus_major;Resident;Unknown;Wild;Europe;Portugal;_;Margaraça;40;12;6000;-7;54;6000;Full;Parasite_1249;143;41,8666666666667;-4,43333333333333
41.8722222222222_-4.52777777777778;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Sylviidae;Sylvia;Sylvia_melanocephala;Resident;Adult;Wild;Europe;Portugal;_;Sendim_da_Ribeira;41;19;2000;-6;55;2000;Full;Parasite_1249;472;41,8722222222222;-4,52777777777778
41.8722222222222_-4.52777777777778;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Sylviidae;Sylvia;Sylvia_melanocephala;Resident;Juvenile;Wild;Europe;Portugal;_;Sendim_da_Ribeira;41;19;2000;-6;55;2000;Full;Parasite_1249;472;41,8722222222222;-4,52777777777778
41.8722222222222_-4.52777777777778;P_;SYAT05;P_SYAT05;Plasmodium;Passeriformes;Turdidae;Turdus;Turdus_merula;Resident;Adult;Wild;Europe;Portugal;_;Sendim_da_Ribeira;41;19;2000;-6;55;2000;Full;Parasite_1288;472;41,8722222222222;-4,52777777777778
41.8722222222222_-4.52777777777778;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Paridae;Parus;Parus_major;Resident;Adult;Wild;Europe;Portugal;_;Sendim_da_Ribeira;41;19;2000;-6;55;2000;Full;Parasite_1249;472;41,8722222222222;-4,52777777777778
41.8722222222222_-4.52777777777778;H_;TURDUS2;H_TURDUS2;Haemoproteus;Passeriformes;Turdidae;Turdus;Turdus_merula;Resident;Juvenile;Wild;Europe;Portugal;_;Sendim_da_Ribeira;41;19;2000;-6;55;2000;Full;Parasite_1448;472;41,8722222222222;-4,52777777777778
41.8722222222222_-5.06111111111111;P_;SYAT05;P_SYAT05;Plasmodium;Passeriformes;Turdidae;Turdus;Turdus_merula;Resident;Unknown;Wild;Europe;Portugal;_;Mindelo;41;19;2000;-8;43;8000;Full;Parasite_1288;473;41,8722222222222;-5,06111111111111
41.8722222222222_-5.06111111111111;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Paridae;Parus;Parus_major;Resident;Adult;Wild;Europe;Portugal;_;Mindelo;41;19;2000;-8;43;8000;Full;Parasite_1249;473;41,8722222222222;-5,06111111111111
41.8722222222222_-5.06111111111111;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Paridae;Periparus;Periparus_ater;Resident;Adult;Wild;Europe;Portugal;_;Mindelo;41;19;2000;-8;43;8000;Full;Parasite_1249;473;41,8722222222222;-5,06111111111111
41.8722222222222_-5.06111111111111;H_;SYAT01;H_SYAT01;Haemoproteus;Passeriformes;Sylviidae;Sylvia;Sylvia_atricapilla;Resident;Adult;Wild;Europe;Portugal;_;Mindelo;41;19;2000;-8;43;8000;Full;Parasite_1285;473;41,8722222222222;-5,06111111111111
41.8722222222222_-5.06111111111111;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Paridae;Periparus;Periparus_ater;Resident;Juvenile;Wild;Europe;Portugal;_;Mindelo;41;19;2000;-8;43;8000;Full;Parasite_1249;473;41,8722222222222;-5,06111111111111
41.8722222222222_-5.06111111111111;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Adult;Wild;Europe;Portugal;_;Mindelo;41;19;2000;-8;43;8000;Full;Parasite_1249;473;41,8722222222222;-5,06111111111111
41.8722222222222_-5.06111111111111;H_;SYAT01;H_SYAT01;Haemoproteus;Passeriformes;Sylviidae;Sylvia;Sylvia_atricapilla;Resident;Juvenile;Wild;Europe;Portugal;_;Mindelo;41;19;2000;-8;43;8000;Full;Parasite_1285;473;41,8722222222222;-5,06111111111111
41.8722222222222_-5.06111111111111;H_;TURDUS2;H_TURDUS2;Haemoproteus;Passeriformes;Turdidae;Turdus;Turdus_merula;Resident;Unknown;Wild;Europe;Portugal;_;Mindelo;41;19;2000;-8;43;8000;Full;Parasite_1448;473;41,8722222222222;-5,06111111111111
41.8722222222222_-5.06111111111111;P_;SYAT05;P_SYAT05;Plasmodium;Passeriformes;Turdidae;Turdus;Turdus_merula;Resident;Adult;Wild;Europe;Portugal;_;Mindelo;41;19;2000;-8;43;8000;Full;Parasite_1288;473;41,8722222222222;-5,06111111111111
41.8722222222222_-5.06111111111111;P_;GRW11;P_GRW11;Plasmodium;Passeriformes;Certhiidae;Troglodytes;Troglodytes_troglodytes;Resident;Unknown;Wild;Europe;Portugal;_;Mindelo;41;19;2000;-8;43;8000;Full;Parasite_650;473;41,8722222222222;-5,06111111111111
41.8722222222222_-5.06111111111111;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Sylviidae;Sylvia;Sylvia_atricapilla;Resident;Adult;Wild;Europe;Portugal;_;Mindelo;41;19;2000;-8;43;8000;Full;Parasite_1249;473;41,8722222222222;-5,06111111111111
41.8722222222222_-5.06111111111111;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Sylviidae;Sylvia;Sylvia_melanocephala;Resident;Adult;Wild;Europe;Portugal;_;Mindelo;41;19;2000;-8;43;8000;Full;Parasite_1249;473;41,8722222222222;-5,06111111111111
41.8722222222222_-5.06111111111111;H_;SYAT01;H_SYAT01;Haemoproteus;Passeriformes;Sylviidae;Sylvia;Sylvia_atricapilla;Resident;Unknown;Wild;Europe;Portugal;_;Mindelo;41;19;2000;-8;43;8000;Full;Parasite_1285;473;41,8722222222222;-5,06111111111111
41.8722222222222_-5.06111111111111;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Paridae;Lophophanes;Lophophanes_cristatus;Resident;Unknown;Wild;Europe;Portugal;_;Mindelo;41;19;2000;-8;43;8000;Full;Parasite_1249;473;41,8722222222222;-5,06111111111111
41.8988888888889_-7.13527777777778;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Sylviidae;Acrocephalus;Acrocephalus_scirpaceus;_;_;Wild;Europe;Portugal;_;Tornada;39;26;8876;-9;8;6233;Full;Parasite_1249;157;41,8988888888889;-7,13527777777778
41.8988888888889_-7.13527777777778;P_;SYAT05;P_SYAT05;Plasmodium;Passeriformes;Sylviidae;Cettia;Cettia_cetti;_;_;Wild;Europe;Portugal;_;Tornada;39;26;8876;-9;8;6233;Full;Parasite_1288;157;41,8988888888889;-7,13527777777778
41.8988888888889_-7.13527777777778;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Sylviidae;Cettia;Cettia_cetti;_;_;Wild;Europe;Portugal;_;Tornada;39;26;8876;-9;8;6233;Full;Parasite_1249;157;41,8988888888889;-7,13527777777778
41.8988888888889_-7.13527777777778;P_;GRW11;P_GRW11;Plasmodium;Passeriformes;Sylviidae;Cettia;Cettia_cetti;_;_;Wild;Europe;Portugal;_;Tornada;39;26;8876;-9;8;6233;Full;Parasite_650;157;41,8988888888889;-7,13527777777778
41.8988888888889_-7.13527777777778;H_;RW1;H_RW1;Haemoproteus;Passeriformes;Sylviidae;Acrocephalus;Acrocephalus_scirpaceus;_;_;Wild;Europe;Portugal;_;Tornada;39;26;8876;-9;8;6233;Full;Parasite_1203;157;41,8988888888889;-7,13527777777778
41.8988888888889_-7.13527777777778;H_;GRW01;H_GRW01;Haemoproteus;Passeriformes;Sylviidae;Acrocephalus;Acrocephalus_arundinaceus;_;_;Wild;Europe;Portugal;_;Tornada;39;26;8876;-9;8;6233;Full;Parasite_640;157;41,8988888888889;-7,13527777777778
41.8988888888889_-7.13527777777778;H_;MW1;H_MW1;Haemoproteus;Passeriformes;Sylviidae;Acrocephalus;Acrocephalus_scirpaceus;_;_;Wild;Europe;Portugal;_;Tornada;39;26;8876;-9;8;6233;Full;Parasite_888;157;41,8988888888889;-7,13527777777778
41.8988888888889_-7.13527777777778;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Ploceidae;Ploceus;Ploceus_melanocephalus;_;_;Wild;Europe;Portugal;_;Tornada;39;26;8876;-9;8;6233;Full;Parasite_1249;157;41,8988888888889;-7,13527777777778
41.8988888888889_-7.13527777777778;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;_;_;Wild;Europe;Portugal;_;Tornada;39;26;8876;-9;8;6233;Full;Parasite_1249;157;41,8988888888889;-7,13527777777778
41.8988888888889_-7.13527777777778;P_;CET01;P_CET01;Plasmodium;Passeriformes;Sylviidae;Cettia;Cettia_cetti;_;_;Wild;Europe;Portugal;_;Tornada;39;26;8876;-9;8;6233;Full;Parasite_306;157;41,8988888888889;-7,13527777777778
41.9166666666667_46.0388888888889;P_;GRW11;P_GRW11;Plasmodium;Passeriformes;Fringillidae;Carduelis;Carduelis_carduelis;Resident;Adult;Wild;Asia;Armenia;_;Karakert;40;15;6000;43;49;8000;Full;Parasite_650;646;41,9166666666667;46,0388888888889
41.9166666666667_46.0388888888889;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Fringillidae;Carduelis;Carduelis_carduelis;Resident;Adult;Wild;Asia;Armenia;_;Karakert;40;15;6000;43;49;8000;Full;Parasite_1249;646;41,9166666666667;46,0388888888889
41_14.2;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;_;_;Wild;Europe;Italy;_;Caserta;41;0;0;14;12;0;Full;Parasite_1249;581;41;14,2
41_14.2;P_;PADOM01;P_PADOM01;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;_;_;Wild;Europe;Italy;_;Caserta;41;0;0;14;12;0;Full;Parasite_996;581;41;14,2
41_14.2;P_;GRW11;P_GRW11;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;_;_;Wild;Europe;Italy;_;Caserta;41;0;0;14;12;0;Full;Parasite_650;581;41;14,2
42.0444444444444_-4.71111111111111;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Fringillidae;Emberiza;Emberiza_cia;Resident;Unknown;Wild;Europe;Portugal;_;Faia_Brava;40;56;4000;-7;4;8000;Full;Parasite_1249;633;42,0444444444444;-4,71111111111111
42.0444444444444_46.6888888888889;H_;TURDUS2;H_TURDUS2;Haemoproteus;Passeriformes;Turdidae;Turdus;Turdus_merula;Resident;Adult;Wild;Asia;Armenia;_;Stepanavan_Dendropark;40;56;4000;44;28;8000;Full;Parasite_1448;733;42,0444444444444;46,6888888888889
42.05_116.683333333333;H_;OTUSCO01;H_OTUSCO01;Haemoproteus;Falconiformes;Accipitridae;Circus;Circus_cyaneus;Migratory;Unknown;Wild;Asia;China;_;Yanqing_District_F;40;28;5700;115;51;3000;Full;Parasite_985;739;42,05;116,683333333333
42.0611111111111_117.627777777778;H_;ACAED02;H_ACAED02;Haemoproteus;Passeriformes;Fringillidae;Emberiza;Emberiza_pusilla;Migratory;Unknown;Wild;Asia;China;_;Beijing_Normal_University_Campus;39;57;7600;116;21;4600;Full;Parasite_3;14;42,0611111111111;117,627777777778
42.0611111111111_117.627777777778;P_;EMPUL01;P_EMPUL01;Plasmodium;Passeriformes;Fringillidae;Emberiza;Emberiza_pusilla;Migratory;Unknown;Wild;Asia;China;_;Beijing_Normal_University_Campus;39;57;7600;116;21;4600;Partial;Parasite_534;14;42,0611111111111;117,627777777778
42.0611111111111_117.627777777778;H_;ACAED02;H_ACAED02;Haemoproteus;Passeriformes;Sylviidae;Acrocephalus;Acrocephalus_aedon;Migratory;Unknown;Wild;Asia;China;_;Beijing_Normal_University_Campus;39;57;7600;116;21;4600;Full;Parasite_3;14;42,0611111111111;117,627777777778
42.0611111111111_117.627777777778;P_;BT7;P_BT7;Plasmodium;Passeriformes;Muscicapidae;Ficedula;Ficedula_parva;Migratory;Unknown;Wild;Asia;China;_;Beijing_Normal_University_Campus;39;57;7600;116;21;4600;Full;Parasite_250;14;42,0611111111111;117,627777777778
42.0611111111111_117.627777777778;P_;TURDUS1;P_TURDUS1;Plasmodium;Passeriformes;Motacillidae;Anthus;Anthus_hodgsoni;Migratory;Unknown;Wild;Asia;China;_;Beijing_Normal_University_Campus;39;57;7600;116;21;4600;Full;Parasite_1447;14;42,0611111111111;117,627777777778
42.0611111111111_117.627777777778;H_;HLW1;H_HLW1;Haemoproteus;Passeriformes;Sylviidae;Phylloscopus;Phylloscopus_inornatus;Migratory;Unknown;Wild;Asia;China;_;Beijing_Normal_University_Campus;39;57;7600;116;21;4600;Full;Parasite_692;14;42,0611111111111;117,627777777778
42.0611111111111_117.627777777778;H_;HLW1;H_HLW1;Haemoproteus;Passeriformes;Sylviidae;Phylloscopus;Phylloscopus_armandii;Migratory;Unknown;Wild;Asia;China;_;Beijing_Normal_University_Campus;39;57;7600;116;21;4600;Full;Parasite_692;14;42,0611111111111;117,627777777778
42.0611111111111_117.627777777778;P_;EMSPO06;P_EMSPO06;Plasmodium;Passeriformes;Turdidae;Saxicola;Saxicola_torquata;Migratory;Unknown;Wild;Asia;China;_;Beijing_Normal_University_Campus;39;57;7600;116;21;4600;Full;Parasite_538;14;42,0611111111111;117,627777777778
42.0611111111111_117.627777777778;P_;CARPUL01;P_CARPUL01;Plasmodium;Passeriformes;Fringillidae;Carpodacus;Carpodacus_pulcherrimus;Resident;Unknown;Wild;Asia;China;_;Beijing_Normal_University_Campus;39;57;7600;116;21;4600;Partial;Parasite_276;14;42,0611111111111;117,627777777778
42.0611111111111_117.627777777778;H_;ANTHOD01;H_ANTHOD01;Haemoproteus;Passeriformes;Motacillidae;Anthus;Anthus_hodgsoni;Migratory;Unknown;Wild;Asia;China;_;Beijing_Normal_University_Campus;39;57;7600;116;21;4600;Full;Parasite_183;14;42,0611111111111;117,627777777778
42.2666666666667_46.7888888888889;P_;GRW11;P_GRW11;Plasmodium;Passeriformes;Sylviidae;Sylvia;Sylvia_communis;Migratory;Adult;Wild;Asia;Armenia;_;Artavaz;40;36;6000;44;34;8000;Full;Parasite_650;425;42,2666666666667;46,7888888888889
42.2666666666667_46.7888888888889;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Corvidae;Garrulus;Garrulus_glandarius;Resident;Adult;Wild;Asia;Armenia;_;Artavaz;40;36;6000;44;34;8000;Full;Parasite_1249;425;42,2666666666667;46,7888888888889
42.2666666666667_46.7888888888889;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Paridae;Parus;Parus_major;Resident;Adult;Wild;Asia;Armenia;_;Artavaz;40;36;6000;44;34;8000;Full;Parasite_1249;425;42,2666666666667;46,7888888888889
42.2666666666667_46.7888888888889;H_;CCF6;H_CCF6;Haemoproteus;Passeriformes;Fringillidae;Fringilla;Fringilla_coelebs;Resident;Adult;Wild;Asia;Armenia;_;Artavaz;40;36;6000;44;34;8000;Full;Parasite_297;425;42,2666666666667;46,7888888888889
42.2666666666667_46.7888888888889;P_;GRW11;P_GRW11;Plasmodium;Passeriformes;Corvidae;Garrulus;Garrulus_glandarius;Resident;Adult;Wild;Asia;Armenia;_;Artavaz;40;36;6000;44;34;8000;Full;Parasite_650;425;42,2666666666667;46,7888888888889
42.2666666666667_46.7888888888889;H_;PARUS1;H_PARUS1;Haemoproteus;Passeriformes;Paridae;Parus;Parus_major;Resident;Adult;Wild;Asia;Armenia;_;Artavaz;40;36;6000;44;34;8000;Full;Parasite_1044;425;42,2666666666667;46,7888888888889
42.2666666666667_46.7888888888889;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Fringillidae;Carpodacus;Carpodacus_erythrinus;Migratory;Adult;Wild;Asia;Armenia;_;Artavaz;40;36;6000;44;34;8000;Full;Parasite_1249;425;42,2666666666667;46,7888888888889
